CASEID,PARTID,VARIATION,TIME,POSX,POSY,POSZ,POSPHI,POSTHETA,POSPSI,VX,VY,VZ,AX,AY,AZ,MUE,REC
1,2,0,0.23,-60.1929,35.9129,0.5303,-0.001,0.0,-0.516,14.2473,0.0008,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,0.24,-60.069,35.8426,0.5303,-0.0011,0.0,-0.5161,14.2473,0.0011,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,0.25,-59.9451,35.7723,0.5303,-0.0011,0.0,-0.5162,14.2473,0.0014,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,0.26,-59.8211,35.702,0.5303,-0.0011,0.0,-0.5162,14.2473,0.0016,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,0.27,-59.6972,35.6317,0.5303,-0.0011,0.0,-0.5163,14.2473,0.0019,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,0.28,-59.5733,35.5614,0.5303,-0.0011,0.0,-0.5163,14.2473,0.0021,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,0.29,-59.4494,35.4911,0.5303,-0.0011,0.0,-0.5164,14.2473,0.0022,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,0.3,-59.3255,35.4207,0.5303,-0.0011,0.0,-0.5164,14.2473,0.0024,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,0.31,-59.2016,35.3504,0.5303,-0.0011,0.0,-0.5164,14.2473,0.0025,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,0.32,-59.0777,35.2801,0.5303,-0.0011,0.0,-0.5165,14.2473,0.0025,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,0.33,-58.9538,35.2097,0.5303,-0.0011,0.0,-0.5165,14.2473,0.0026,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,0.34,-58.8299,35.1394,0.5303,-0.0011,0.0,-0.5165,14.2473,0.0026,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,0.35,-58.706,35.0691,0.5303,-0.0011,0.0,-0.5166,14.2473,0.0026,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,0.36,-58.5821,34.9987,0.5303,-0.0011,0.0,-0.5166,14.2473,0.0025,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,0.37,-58.4582,34.9284,0.5303,-0.0011,0.0,-0.5166,14.2473,0.0025,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,0.38,-58.3343,34.858,0.5303,-0.001,0.0,-0.5166,14.2473,0.0024,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,0.39,-58.2104,34.7877,0.5303,-0.001,0.0,-0.5166,14.2473,0.0023,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,0.4,-58.0866,34.7173,0.5303,-0.001,0.0,-0.5167,14.2473,0.0021,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,0.41,-57.9627,34.6469,0.5303,-0.001,0.0,-0.5167,14.2473,0.002,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,0.42,-57.8388,34.5766,0.5303,-0.0009,0.0,-0.5167,14.2473,0.0019,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,0.43,-57.7149,34.5062,0.5303,-0.0009,0.0,-0.5167,14.2473,0.0017,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,0.44,-57.591,34.4358,0.5303,-0.0009,0.0,-0.5167,14.2473,0.0015,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,0.45,-57.4671,34.3655,0.5303,-0.0009,0.0,-0.5167,14.2473,0.0013,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,0.46,-57.3433,34.2951,0.5303,-0.0008,0.0,-0.5167,14.2473,0.0012,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,0.47,-57.2194,34.2247,0.5303,-0.0008,0.0,-0.5167,14.2473,0.001,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,0.48,-57.0955,34.1543,0.5303,-0.0008,0.0,-0.5167,14.2473,0.0008,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,0.49,-56.9716,34.084,0.5303,-0.0007,0.0,-0.5167,14.2473,0.0006,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,0.5,-56.8477,34.0136,0.5303,-0.0007,0.0,-0.5167,14.2473,0.0004,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,0.51,-56.7239,33.9432,0.5303,-0.0007,0.0,-0.5167,14.2473,0.0002,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,0.52,-56.6,33.8728,0.5303,-0.0007,0.0,-0.5167,14.2473,0.0001,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,0.53,-56.4761,33.8024,0.5303,-0.0006,0.0,-0.5167,14.2473,-0.0001,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,0.54,-56.3523,33.732,0.5303,-0.0006,0.0,-0.5167,14.2473,-0.0003,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,0.55,-56.2284,33.6616,0.5303,-0.0006,0.0,-0.5167,14.2473,-0.0004,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,0.56,-56.1045,33.5913,0.5303,-0.0005,0.0,-0.5167,14.2473,-0.0006,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,0.57,-55.9807,33.5209,0.5303,-0.0005,0.0,-0.5167,14.2473,-0.0007,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,0.58,-55.8568,33.4505,0.5303,-0.0005,0.0,-0.5167,14.2473,-0.0008,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,0.59,-55.7329,33.3801,0.5303,-0.0005,0.0,-0.5167,14.2473,-0.001,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,0.6,-55.609,33.3097,0.5303,-0.0004,0.0,-0.5167,14.2473,-0.0011,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,0.61,-55.4852,33.2393,0.5303,-0.0004,0.0,-0.5167,14.2473,-0.0012,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,0.62,-55.3613,33.1689,0.5303,-0.0004,0.0,-0.5167,14.2473,-0.0013,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,0.63,-55.2375,33.0985,0.5303,-0.0004,0.0,-0.5167,14.2473,-0.0013,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,0.64,-55.1136,33.0281,0.5303,-0.0003,0.0,-0.5168,14.2473,-0.0014,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,0.65,-54.9897,32.9577,0.5303,-0.0003,0.0,-0.5168,14.2473,-0.0015,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,0.66,-54.8659,32.8873,0.5303,-0.0003,0.0,-0.5168,14.2473,-0.0015,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,0.67,-54.742,32.8169,0.5303,-0.0003,0.0,-0.5168,14.2473,-0.0016,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,0.68,-54.6182,32.7465,0.5303,-0.0003,0.0,-0.5168,14.2473,-0.0016,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,0.69,-54.4943,32.676,0.5303,-0.0003,0.0,-0.5168,14.2473,-0.0017,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,0.7,-54.3704,32.6056,0.5303,-0.0002,0.0,-0.5168,14.2473,-0.0017,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,0.71,-54.2466,32.5352,0.5303,-0.0002,0.0,-0.5168,14.2473,-0.0017,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,0.72,-54.1227,32.4648,0.5303,-0.0002,0.0,-0.5168,14.2473,-0.0017,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,0.73,-53.9989,32.3944,0.5303,-0.0002,0.0,-0.5168,14.2473,-0.0017,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,0.74,-53.875,32.324,0.5303,-0.0002,0.0,-0.5168,14.2473,-0.0017,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,0.75,-53.7512,32.2536,0.5303,-0.0002,0.0,-0.5169,14.2473,-0.0017,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,0.76,-53.6273,32.1831,0.5303,-0.0002,0.0,-0.5169,14.2473,-0.0017,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,0.77,-53.5034,32.1127,0.5303,-0.0002,0.0,-0.5169,14.2473,-0.0016,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,0.78,-53.3796,32.0423,0.5303,-0.0002,0.0,-0.5169,14.2473,-0.0016,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,0.79,-53.2557,31.9719,0.5303,-0.0002,0.0,-0.5169,14.2473,-0.0016,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,0.8,-53.1319,31.9015,0.5303,-0.0002,0.0,-0.5169,14.2473,-0.0015,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,0.81,-53.008,31.831,0.5303,-0.0002,0.0,-0.517,14.2473,-0.0015,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,0.82,-52.8842,31.7606,0.5303,-0.0002,0.0,-0.517,14.2473,-0.0015,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,0.83,-52.7604,31.6902,0.5303,-0.0002,0.0,-0.517,14.2473,-0.0014,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,0.84,-52.6365,31.6197,0.5303,-0.0002,0.0,-0.517,14.2473,-0.0014,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,0.85,-52.5127,31.5493,0.5303,-0.0002,0.0,-0.517,14.2473,-0.0013,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,0.86,-52.3888,31.4789,0.5303,-0.0002,0.0,-0.5171,14.2473,-0.0013,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,0.87,-52.265,31.4084,0.5303,-0.0002,0.0,-0.5171,14.2473,-0.0012,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,0.88,-52.1411,31.338,0.5303,-0.0002,0.0,-0.5171,14.2473,-0.0012,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,0.89,-52.0173,31.2675,0.5303,-0.0002,0.0,-0.5171,14.2473,-0.0011,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,0.9,-51.8935,31.1971,0.5303,-0.0002,0.0,-0.5171,14.2473,-0.0011,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,0.91,-51.7696,31.1266,0.5303,-0.0002,0.0,-0.5172,14.2473,-0.001,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,0.92,-51.6458,31.0562,0.5303,-0.0002,0.0,-0.5172,14.2473,-0.001,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,0.93,-51.522,30.9857,0.5303,-0.0003,0.0,-0.5172,14.2473,-0.0009,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,0.94,-51.3981,30.9153,0.5303,-0.0003,0.0,-0.5172,14.2473,-0.0009,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,0.95,-51.2743,30.8448,0.5303,-0.0003,0.0,-0.5173,14.2473,-0.0008,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,0.96,-51.1505,30.7744,0.5303,-0.0003,0.0,-0.5173,14.2473,-0.0008,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,0.97,-51.0266,30.7039,0.5303,-0.0003,0.0,-0.5173,14.2473,-0.0007,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,0.98,-50.9028,30.6334,0.5303,-0.0003,0.0,-0.5173,14.2473,-0.0007,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,0.99,-50.779,30.5629,0.5303,-0.0003,0.0,-0.5174,14.2473,-0.0007,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,1.0,-50.6552,30.4925,0.5303,-0.0003,0.0,-0.5174,14.2473,-0.0006,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,1.01,-50.5314,30.422,0.5303,-0.0004,0.0,-0.5174,14.2473,-0.0006,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,1.02,-50.4075,30.3515,0.5303,-0.0004,0.0,-0.5174,14.2473,-0.0006,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,1.03,-50.2837,30.281,0.5303,-0.0004,0.0,-0.5175,14.2473,-0.0005,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,1.04,-50.1599,30.2105,0.5303,-0.0004,0.0,-0.5175,14.2473,-0.0005,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,1.05,-50.0361,30.1401,0.5303,-0.0004,0.0,-0.5175,14.2473,-0.0005,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,1.06,-49.9123,30.0696,0.5303,-0.0004,0.0,-0.5176,14.2473,-0.0005,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,1.07,-49.7885,29.9991,0.5303,-0.0004,0.0,-0.5176,14.2473,-0.0004,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,1.08,-49.6647,29.9286,0.5303,-0.0005,0.0,-0.5176,14.2473,-0.0004,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,1.09,-49.5409,29.8581,0.5303,-0.0005,0.0,-0.5177,14.2473,-0.0004,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,1.1,-49.4171,29.7876,0.5303,-0.0005,0.0,-0.5177,14.2473,-0.0004,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,1.11,-49.2933,29.717,0.5303,-0.0005,0.0,-0.5177,14.2473,-0.0004,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,1.12,-49.1695,29.6465,0.5303,-0.0005,0.0,-0.5177,14.2473,-0.0004,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,1.13,-49.0457,29.576,0.5303,-0.0005,0.0,-0.5178,14.2473,-0.0004,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,1.14,-48.9219,29.5055,0.5303,-0.0006,0.0,-0.5178,14.2473,-0.0004,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,1.15,-48.7981,29.435,0.5303,-0.0006,0.0,-0.5178,14.2473,-0.0003,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,1.16,-48.6743,29.3644,0.5303,-0.0006,0.0,-0.5179,14.2473,-0.0003,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,1.17,-48.5505,29.2939,0.5303,-0.0006,0.0,-0.5179,14.2473,-0.0003,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,1.18,-48.4267,29.2233,0.5303,-0.0006,0.0,-0.5179,14.2473,-0.0003,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,1.19,-48.3029,29.1528,0.5303,-0.0006,0.0,-0.518,14.2473,-0.0003,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,1.2,-48.1792,29.0823,0.5303,-0.0006,0.0,-0.518,14.2473,-0.0003,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,1.21,-48.0554,29.0117,0.5303,-0.0007,0.0,-0.5181,14.2473,-0.0003,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,1.22,-47.9316,28.9411,0.5303,-0.0007,0.0,-0.5181,14.2473,-0.0003,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,1.23,-47.8078,28.8706,0.5303,-0.0007,0.0,-0.5181,14.2473,-0.0003,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,1.24,-47.6841,28.8,0.5303,-0.0007,0.0,-0.5182,14.2473,-0.0003,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,1.25,-47.5603,28.7294,0.5303,-0.0007,0.0,-0.5182,14.2473,-0.0003,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,1.26,-47.4365,28.6589,0.5303,-0.0007,0.0,-0.5182,14.2473,-0.0004,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,1.27,-47.3128,28.5883,0.5303,-0.0007,0.0,-0.5183,14.2473,-0.0004,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,1.28,-47.189,28.5177,0.5303,-0.0007,0.0,-0.5183,14.2473,-0.0004,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,1.29,-47.0653,28.4471,0.5303,-0.0008,0.0,-0.5183,14.2473,-0.0004,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,1.3,-46.9415,28.3765,0.5303,-0.0008,0.0,-0.5184,14.2473,-0.0004,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,1.31,-46.8178,28.3059,0.5303,-0.0008,0.0,-0.5184,14.2473,-0.0004,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,1.32,-46.694,28.2353,0.5303,-0.0008,0.0,-0.5185,14.2473,-0.0004,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,1.33,-46.5703,28.1647,0.5303,-0.0008,0.0,-0.5185,14.2473,-0.0004,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,1.34,-46.4465,28.0941,0.5303,-0.0008,0.0,-0.5185,14.2473,-0.0004,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,1.35,-46.3228,28.0235,0.5303,-0.0008,0.0,-0.5186,14.2473,-0.0004,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,1.36,-46.199,27.9529,0.5303,-0.0008,0.0,-0.5186,14.2473,-0.0004,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,1.37,-46.0753,27.8822,0.5303,-0.0008,0.0,-0.5187,14.2473,-0.0004,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,1.38,-45.9516,27.8116,0.5303,-0.0008,0.0,-0.5187,14.2473,-0.0004,0.0,0.0,0.0,0.0,0.8518,1
1,2,0,1.39,-45.8278,27.741,0.5303,-0.0009,0.0,-0.5187,14.2473,-0.0004,0.0,0.0,0.0,0.0,0.8518,1
